price,amount,side
88.168,28.355032,bid
88.156,0.367,bid
88.147,5.846791,bid
88.146,0.2752,bid
88.141,600.0,bid
88.138,0.367,bid
88.132,54.444379,bid
88.127,0.367,bid
88.124,0.2752,bid
88.123,113.420128,bid
88.11,0.6422,bid
88.109,0.367,bid
88.102,5.479791,bid
88.1,0.367,bid
88.098,0.2752,bid
88.089,11.225946,bid
88.088,5.61299,bid
88.08,0.2752,bid
88.076,0.367,bid
88.067,0.367,bid
88.065,0.2752,bid
88.057,34.058,bid
88.053,68.452836,bid
88.047,0.2752,bid
88.038,0.6422,bid
88.028,0.2752,bid
88.023,0.367,bid
88.018,0.2752,bid
88.011,0.367,bid
88.003,0.2752,bid
88.0,54.811379,bid
87.994,0.2752,bid
87.988,0.367,bid
87.982,0.2752,bid
87.981,7.474244,bid
87.979,0.367,bid
87.977,113.421669,bid
87.972,0.2752,bid
87.964,69.638838,bid
87.963,0.6422,bid
87.956,20.240456,bid
87.954,0.6422,bid
87.945,0.6422,bid
87.94,271.984345,bid
87.936,0.367,bid
87.935,0.2752,bid
87.934,1.136881,bid
87.926,0.6422,bid
87.913,0.2752,bid
90.195,0.743102,ask
90.174,1.161349,ask
90.02,0.725,ask
90.004,0.078,ask
90.0,13.405856,ask
89.838,54.322257,ask
89.837,3.25064,ask
89.759,0.715056,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.371,3.267605,ask
89.262,2005.80249,ask
89.226,0.008004,ask
89.101,1.175329,ask
89.041,1.196372,ask
88.95,0.733,ask
88.907,3.284674,ask
88.868,1.018,ask
88.8,0.754783,ask
88.777,0.149849,ask
88.773,7.321359,ask
88.675,113.052114,ask
88.644,54.4143,ask
88.594,0.367,ask
88.587,59.903656,ask
88.585,0.367,ask
88.584,0.2752,ask
88.582,33.845,ask
88.578,7.189252,ask
88.576,0.367,ask
88.575,0.2752,ask
88.574,3.598191,ask
88.566,0.2752,ask
88.549,0.367,ask
88.536,113.052114,ask
88.531,0.367,ask
88.53,0.2752,ask
88.524,54.4143,ask
88.522,0.367,ask
88.521,0.2752,ask
88.515,600.0,ask
88.504,0.367,ask
88.5,0.2752,ask
88.496,28.263028,ask
88.493,0.6422,ask
88.492,0.6422,ask
88.491,0.6422,ask
88.487,0.2752,ask
88.483,0.2752,bid
88.482,0.6422,bid
88.48,0.6422,bid
88.479,0.6422,bid
88.478,0.6422,bid
88.477,0.6422,bid
88.476,0.6422,bid
88.475,0.2752,bid
88.455,28.263028,bid
88.45,0.6422,bid
88.444,5.415218,bid
88.441,0.2752,bid
88.438,600.367,bid
88.432,0.2752,bid
88.423,0.6422,bid
88.414,0.6422,bid
88.412,5.415218,bid
88.407,113.052114,bid
88.405,0.2752,bid
88.404,0.367,bid
88.395,0.367,bid
88.394,0.2752,bid
88.393,54.4143,bid
88.38,0.367,bid
88.379,3.869826,bid
88.377,33.849,bid
88.375,7.189252,bid
88.371,0.367,bid
88.37,0.2752,bid
88.362,0.367,bid
88.361,0.2752,bid
88.354,35.051011,bid
88.353,0.367,bid
88.352,0.2752,bid
88.347,68.096094,bid
88.344,0.367,bid
88.343,0.2752,bid
88.331,68.339645,bid
88.326,0.367,bid
88.325,0.2752,bid
88.317,0.367,bid
88.306,275.571869,bid
88.299,0.367,bid
88.298,0.2752,bid
88.29,0.367,bid
88.289,0.2752,bid
88.288,54.4143,bid
88.281,0.367,bid
88.28,0.2752,bid
88.276,519.750315,bid
90.306,3.233778,ask
90.195,0.743102,ask
90.174,1.161349,ask
90.02,0.725,ask
90.004,0.078,ask
90.0,13.405856,ask
89.838,54.322257,ask
89.837,3.25064,ask
89.759,0.715056,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.515,53.063763,ask
89.495,0.748918,ask
89.371,3.267605,ask
89.361,2003.620729,ask
89.271,109.467166,ask
89.226,0.008004,ask
89.101,1.175329,ask
89.041,1.196372,ask
88.95,0.733,ask
88.926,185.42353,ask
88.907,3.284674,ask
88.871,79.671917,ask
88.868,1.018,ask
88.861,7.261067,ask
88.8,0.754783,ask
88.774,81.769407,ask
88.738,0.367,ask
88.736,112.927074,ask
88.73,83.845104,ask
88.693,0.367,ask
88.644,54.454975,ask
88.637,0.367,ask
88.634,60.016506,ask
88.628,0.367,ask
88.611,33.878,ask
88.61,0.367,ask
88.606,0.2752,ask
88.597,0.6422,ask
88.593,11.295279,ask
88.588,119.251889,ask
88.587,54.454975,ask
88.586,83.834208,ask
88.585,2.0,ask
88.576,0.6422,ask
88.566,600.0,ask
88.563,0.6422,ask
88.547,0.6422,ask
88.537,28.239581,ask
88.517,0.367,bid
88.509,0.2752,bid
88.506,0.367,bid
88.498,0.2752,bid
88.496,28.239581,bid
88.493,0.367,bid
88.49,600.0,bid
88.489,5.419275,bid
88.484,0.2752,bid
88.477,0.367,bid
88.475,54.730175,bid
88.464,0.6422,bid
88.461,5.647234,bid
88.458,112.958322,bid
88.455,0.6422,bid
88.454,11.295279,bid
88.446,0.367,bid
88.438,0.2752,bid
88.437,0.367,bid
88.429,0.2752,bid
88.421,33.881,bid
88.419,0.367,bid
88.414,0.2752,bid
88.412,5.419275,bid
88.41,0.367,bid
88.408,20.240456,bid
88.405,0.2752,bid
88.401,0.367,bid
88.396,65.887094,bid
88.392,0.367,bid
88.387,58.764465,bid
88.383,0.367,bid
88.381,83.894136,bid
88.378,0.2752,bid
88.377,54.454975,bid
88.374,0.367,bid
88.369,0.2752,bid
88.365,0.367,bid
88.36,0.2752,bid
88.356,0.367,bid
88.354,35.051011,bid
88.351,0.2752,bid
88.347,0.367,bid
88.342,0.2752,bid
88.338,0.367,bid
88.337,285.461806,bid
88.333,0.2752,bid
88.329,0.367,bid
88.324,0.2752,bid
88.32,84.228448,bid
90.02,0.725,ask
90.004,0.078,ask
90.0,13.405856,ask
89.838,54.322257,ask
89.837,3.25064,ask
89.759,0.715056,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.543,2000.800536,ask
89.515,53.063763,ask
89.495,0.748918,ask
89.371,3.267605,ask
89.271,109.467166,ask
89.226,0.008004,ask
89.101,1.175329,ask
89.041,1.196372,ask
88.969,112.685203,ask
88.952,185.42353,ask
88.95,0.733,ask
88.919,0.367,ask
88.911,54.299591,ask
88.91,0.367,ask
88.907,3.284674,ask
88.906,79.671917,ask
88.892,0.367,ask
88.887,60.010979,ask
88.883,0.367,ask
88.874,0.367,ask
88.868,1.018,ask
88.856,0.367,ask
88.85,81.769407,ask
88.847,0.6422,ask
88.846,8.148016,ask
88.842,4.078302,ask
88.838,0.6422,ask
88.835,83.845104,ask
88.829,0.6422,ask
88.828,83.834208,ask
88.825,112.685202,ask
88.824,7.229815,ask
88.811,0.6422,ask
88.81,54.299591,ask
88.806,600.0,ask
88.802,0.6422,ask
88.8,0.754783,ask
88.798,33.81,ask
88.793,0.6422,ask
88.785,28.171301,ask
88.769,0.6422,ask
88.764,0.2752,bid
88.76,0.6422,bid
88.748,600.0,bid
88.743,28.171301,bid
88.739,0.2752,bid
88.734,5.403812,bid
88.731,0.367,bid
88.73,0.2752,bid
88.722,0.367,bid
88.715,0.2752,bid
88.707,0.367,bid
88.706,0.2752,bid
88.699,112.685202,bid
88.698,0.367,bid
88.693,54.299591,bid
88.689,0.2752,bid
88.686,0.367,bid
88.675,0.6422,bid
88.666,4.37097,bid
88.665,1.494498,bid
88.66,13.595352,bid
88.659,20.240456,bid
88.656,0.367,bid
88.655,0.2752,bid
88.644,54.299591,bid
88.642,0.367,bid
88.641,0.2752,bid
88.633,0.367,bid
88.632,0.2752,bid
88.627,83.894136,bid
88.624,0.367,bid
88.622,0.2752,bid
88.615,99.06237,bid
88.613,0.2752,bid
88.606,0.367,bid
88.603,0.2752,bid
88.597,0.367,bid
88.594,0.2752,bid
88.588,0.367,bid
88.587,65.756686,bid
88.585,0.2752,bid
88.579,0.367,bid
88.576,0.2752,bid
88.564,0.367,bid
88.56,0.2752,bid
88.555,0.367,bid
88.554,311.584201,bid
88.546,0.367,bid
88.543,0.2752,bid
88.537,0.367,bid
89.837,3.25064,ask
89.789,1994.210516,ask
89.765,53.063763,ask
89.759,0.715056,ask
89.641,109.467166,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.371,3.267605,ask
89.267,1.196372,ask
89.226,0.008004,ask
89.176,0.367,ask
89.167,185.42353,ask
89.164,112.385423,ask
89.113,0.367,ask
89.106,79.671917,ask
89.104,0.367,ask
89.101,1.175329,ask
89.1,23.366209,ask
89.095,0.367,ask
89.089,54.149388,ask
89.077,0.367,ask
89.076,63.449843,ask
89.068,0.367,ask
89.064,81.769407,ask
89.062,83.834208,ask
89.059,0.367,ask
89.055,0.2752,ask
89.05,0.367,ask
89.046,0.2752,ask
89.045,33.711,ask
89.041,0.367,ask
89.04,83.845104,ask
89.037,0.2752,ask
89.032,0.367,ask
89.031,9.507778,ask
89.028,0.2752,ask
89.017,4.981562,ask
89.014,0.367,ask
89.012,54.149388,ask
89.01,0.2752,ask
89.005,0.367,ask
89.001,0.2752,ask
88.997,112.385422,ask
88.992,0.367,ask
88.983,0.2752,ask
88.982,600.0,ask
88.974,0.6422,ask
88.957,28.096356,ask
88.927,0.367,bid
88.919,0.2752,bid
88.915,28.096356,bid
88.911,5.388864,bid
88.91,0.2752,bid
88.905,600.0,bid
88.903,0.367,bid
88.9,0.2752,bid
88.891,0.367,bid
88.889,0.2752,bid
88.885,54.149388,bid
88.88,0.6422,bid
88.871,0.367,bid
88.87,112.385422,bid
88.869,0.2752,bid
88.865,4.752057,bid
88.861,33.715,bid
88.86,0.367,bid
88.854,0.2752,bid
88.852,9.555948,bid
88.849,0.367,bid
88.846,5.388864,bid
88.844,0.2752,bid
88.84,0.367,bid
88.834,0.2752,bid
88.831,0.367,bid
88.823,0.2752,bid
88.822,54.516388,bid
88.82,68.497056,bid
88.814,0.2752,bid
88.813,0.367,bid
88.805,0.2752,bid
88.804,0.367,bid
88.799,67.615152,bid
88.796,0.2752,bid
88.795,0.367,bid
88.793,20.240456,bid
88.786,0.6422,bid
88.777,0.367,bid
88.769,0.2752,bid
88.768,0.367,bid
88.76,0.2752,bid
88.759,0.367,bid
88.758,356.423608,bid
88.751,0.2752,bid
88.75,0.367,bid
88.742,0.2752,bid
88.741,0.367,bid
88.733,0.2752,bid
88.732,0.367,bid
89.837,3.25064,ask
89.765,53.063763,ask
89.759,0.715056,ask
89.636,1.168323,ask
89.6,1998.220721,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.47,109.467166,ask
89.371,3.267605,ask
89.245,185.42353,ask
89.226,0.008004,ask
89.222,79.671917,ask
89.199,81.769407,ask
89.184,7.266175,ask
89.173,83.845104,ask
89.005,1.196372,ask
88.995,112.62708,ask
88.933,83.834208,ask
88.911,54.21817,ask
88.903,63.12695,ask
88.894,0.367,ask
88.891,0.2752,ask
88.885,0.367,ask
88.882,0.2752,ask
88.876,0.367,ask
88.873,0.2752,ask
88.867,0.367,ask
88.864,0.2752,ask
88.858,0.367,ask
88.855,0.2752,ask
88.849,0.367,ask
88.846,0.2752,ask
88.84,0.367,ask
88.837,0.2752,ask
88.833,33.793,ask
88.831,11.632777,ask
88.828,0.2752,ask
88.827,166.848695,ask
88.825,5.632888,ask
88.822,0.367,ask
88.816,600.2752,ask
88.813,0.367,ask
88.804,0.6422,ask
88.794,0.6422,ask
88.785,28.157631,ask
88.783,0.6422,ask
88.771,0.2752,ask
88.767,0.367,ask
88.762,0.2752,ask
88.757,0.367,bid
88.746,0.2752,bid
88.744,28.157631,bid
88.739,600.0,bid
88.734,0.367,bid
88.733,0.2752,bid
88.731,5.395709,bid
88.724,0.6422,bid
88.715,0.2752,bid
88.714,0.367,bid
88.706,0.2752,bid
88.705,0.367,bid
88.697,112.905725,bid
88.696,0.367,bid
88.689,67.282356,bid
88.688,0.2752,bid
88.687,0.367,bid
88.682,11.265632,bid
88.679,0.2752,bid
88.678,0.367,bid
88.67,0.2752,bid
88.669,0.367,bid
88.666,33.779,bid
88.661,0.2752,bid
88.66,5.762709,bid
88.652,0.2752,bid
88.651,0.367,bid
88.644,54.21817,bid
88.643,0.2752,bid
88.642,0.367,bid
88.641,62.691863,bid
88.634,0.2752,bid
88.633,0.367,bid
88.626,1.127994,bid
88.625,0.2752,bid
88.624,0.367,bid
88.616,0.2752,bid
88.615,0.367,bid
88.608,64.018677,bid
88.607,0.2752,bid
88.606,0.367,bid
88.598,0.2752,bid
88.597,0.367,bid
88.594,8.70886,bid
88.589,0.2752,bid
88.588,20.607456,bid
88.58,0.2752,bid
88.579,0.367,bid
88.571,0.2752,bid
88.57,0.367,bid
90.424,0.029374,ask
90.306,3.233778,ask
90.248,54.322257,ask
90.195,0.743102,ask
90.174,1.161349,ask
90.02,0.725,ask
90.004,0.078,ask
90.0,13.405856,ask
89.837,3.25064,ask
89.765,53.063763,ask
89.762,1995.415926,ask
89.759,0.715056,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.47,109.467166,ask
89.371,3.267605,ask
89.267,185.42353,ask
89.226,0.008004,ask
89.208,79.671917,ask
89.186,81.769407,ask
89.163,196.247015,ask
89.089,53.998849,ask
89.075,63.037722,ask
89.042,0.367,ask
89.033,0.367,ask
89.031,33.734,ask
89.027,83.834208,ask
89.026,7.221259,ask
89.024,0.367,ask
89.015,0.6422,ask
89.01,9.316525,ask
89.006,0.6422,ask
89.005,4.658262,ask
89.002,53.998849,ask
88.997,0.6422,ask
88.996,112.434976,ask
88.988,0.367,ask
88.979,0.2752,ask
88.975,0.367,ask
88.966,600.0,ask
88.961,0.6422,ask
88.953,28.108744,ask
88.943,0.6422,ask
88.941,0.6422,ask
88.94,0.6422,ask
88.939,0.6422,ask
88.938,0.2752,ask
88.937,0.2752,ask
88.93,0.6422,bid
88.91,33.482626,bid
88.908,0.2752,bid
88.904,0.367,bid
88.9,610.524132,bid
88.89,0.2752,bid
88.889,0.367,bid
88.881,0.2752,bid
88.88,0.367,bid
88.879,53.998849,bid
88.871,0.367,bid
88.87,112.710176,bid
88.868,33.731,bid
88.862,0.367,bid
88.861,0.2752,bid
88.852,0.6422,bid
88.846,5.373882,bid
88.843,0.367,bid
88.842,0.2752,bid
88.837,4.377588,bid
88.833,0.6422,bid
88.832,8.755176,bid
88.823,0.2752,bid
88.819,0.367,bid
88.812,0.2752,bid
88.807,63.880863,bid
88.806,0.367,bid
88.8,0.2752,bid
88.791,0.6422,bid
88.782,0.2752,bid
88.78,0.367,bid
88.775,61.682178,bid
88.773,0.2752,bid
88.771,0.367,bid
88.766,20.240456,bid
88.758,0.367,bid
88.757,0.2752,bid
88.749,0.367,bid
88.746,0.2752,bid
88.744,314.710866,bid
88.734,0.367,bid
88.733,54.274049,bid
88.728,112.401911,bid
88.724,0.6422,bid
88.723,557.534565,bid
88.717,83.894136,bid
88.715,0.6422,bid
88.706,0.6422,bid
88.697,0.6422,bid
88.688,0.6422,bid
90.02,0.725,ask
90.008,53.063763,ask
90.004,0.078,ask
90.0,13.405856,ask
89.943,1991.019182,ask
89.837,3.25064,ask
89.759,0.715056,ask
89.661,109.467166,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.467,79.671917,ask
89.41,83.834208,ask
89.372,0.2752,ask
89.371,3.267605,ask
89.366,0.367,ask
89.365,83.845104,ask
89.348,0.367,ask
89.345,0.2752,ask
89.339,112.223452,ask
89.273,0.2752,ask
89.267,54.151068,ask
89.24,0.367,ask
89.237,0.2752,ask
89.233,59.042374,ask
89.232,7.627651,ask
89.213,0.367,ask
89.21,0.2752,ask
89.207,11.219497,ask
89.204,0.367,ask
89.203,112.21661,ask
89.201,5.884948,ask
89.195,0.367,ask
89.192,0.2752,ask
89.186,0.367,ask
89.183,54.059268,ask
89.18,33.666,ask
89.177,0.367,ask
89.175,600.0,ask
89.174,0.2752,ask
89.168,0.367,ask
89.165,0.2752,ask
89.161,28.054153,ask
89.159,0.367,ask
89.156,0.2752,ask
89.15,0.367,ask
89.147,0.2752,ask
89.141,0.367,ask
89.127,0.2752,ask
89.122,0.6422,bid
89.121,0.367,bid
89.12,28.054153,bid
89.112,0.2752,bid
89.111,1.121856,bid
89.103,0.2752,bid
89.102,0.367,bid
89.1,5.352508,bid
89.091,0.2752,bid
89.09,0.367,bid
89.082,0.2752,bid
89.081,0.367,bid
89.077,112.21661,bid
89.074,53.784068,bid
89.073,23.728975,bid
89.07,0.2752,bid
89.069,0.367,bid
89.064,5.610752,bid
89.058,11.863704,bid
89.047,0.2752,bid
89.044,0.367,bid
89.034,0.2752,bid
89.033,0.367,bid
89.032,5.352508,bid
89.025,0.2752,bid
89.015,0.367,bid
89.014,33.654,bid
89.011,0.2752,bid
89.006,0.367,bid
89.002,0.2752,bid
89.0,53.784068,bid
88.994,0.367,bid
88.993,0.2752,bid
88.985,0.367,bid
88.975,0.2752,bid
88.968,0.367,bid
88.966,0.2752,bid
88.961,59.579707,bid
88.959,59.461899,bid
88.957,0.2752,bid
88.95,0.367,bid
88.948,0.2752,bid
88.941,0.367,bid
88.939,0.2752,bid
88.932,0.367,bid
88.93,0.2752,bid
88.923,0.367,bid
88.921,0.2752,bid
88.918,295.59673,bid
88.914,0.367,bid
90.008,53.063763,ask
90.004,0.078,ask
90.0,13.405856,ask
89.84,1993.45841,ask
89.837,3.25064,ask
89.759,0.715056,ask
89.661,109.467166,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.541,185.42353,ask
89.495,0.748918,ask
89.419,81.769407,ask
89.401,79.671917,ask
89.396,83.845104,ask
89.371,3.267605,ask
89.291,0.367,ask
89.283,112.282532,ask
89.273,0.367,ask
89.267,53.784068,ask
89.264,0.367,ask
89.247,0.2752,ask
89.246,0.367,ask
89.243,83.834208,ask
89.184,0.2752,ask
89.183,0.367,ask
89.173,71.395103,ask
89.166,0.2752,ask
89.165,0.367,ask
89.148,0.2752,ask
89.147,0.367,ask
89.144,11.225719,ask
89.139,0.2752,ask
89.138,5.979859,ask
89.13,0.2752,ask
89.129,0.367,ask
89.126,600.0,ask
89.121,0.2752,ask
89.12,0.367,ask
89.112,0.2752,ask
89.111,0.367,ask
89.109,33.706,ask
89.103,0.2752,ask
89.102,0.367,ask
89.096,24.484466,ask
89.094,0.2752,ask
89.093,0.367,ask
89.085,0.2752,ask
89.084,0.367,ask
89.077,0.2752,ask
89.076,0.367,bid
89.075,0.367,bid
89.07,0.367,bid
89.064,0.367,bid
89.06,0.6422,bid
89.059,0.6422,bid
89.058,0.367,bid
89.057,0.367,bid
89.056,28.070633,bid
89.054,0.2752,bid
89.053,0.6422,bid
89.048,0.6422,bid
89.044,0.367,bid
89.039,0.2752,bid
89.034,5.352508,bid
89.03,0.6422,bid
89.02,0.2752,bid
89.018,0.367,bid
89.016,112.282531,bid
89.009,0.2752,bid
89.005,54.151068,bid
89.0,605.612859,bid
88.996,0.2752,bid
88.993,11.592719,bid
88.987,0.2752,bid
88.979,0.367,bid
88.976,0.2752,bid
88.97,5.352508,bid
88.963,0.367,bid
88.962,0.2752,bid
88.95,0.6422,bid
88.941,59.192716,bid
88.939,0.2752,bid
88.932,0.367,bid
88.93,0.2752,bid
88.923,0.367,bid
88.921,0.2752,bid
88.915,7.370845,bid
88.914,0.367,bid
88.912,0.2752,bid
88.911,87.488068,bid
88.905,0.367,bid
88.903,0.2752,bid
88.896,0.367,bid
88.894,0.2752,bid
88.887,0.367,bid
88.885,0.2752,bid
88.878,0.367,bid
88.876,0.2752,bid
88.874,70.767788,bid
89.896,1992.308358,ask
89.837,3.25064,ask
89.759,0.715056,ask
89.661,109.467166,ask
89.636,1.168323,ask
89.608,79.671917,ask
89.576,0.973799,ask
89.571,185.42353,ask
89.564,1.057295,ask
89.502,83.845104,ask
89.495,0.748918,ask
89.419,0.2752,ask
89.416,83.834208,ask
89.374,0.2752,ask
89.372,0.367,ask
89.371,3.267605,ask
89.266,0.2752,ask
89.264,0.367,ask
89.26,112.294526,ask
89.185,0.2752,ask
89.183,0.367,ask
89.178,53.877009,ask
89.176,0.2752,ask
89.174,0.367,ask
89.169,7.422333,ask
89.138,0.367,ask
89.131,33.9642,ask
89.129,0.367,ask
89.122,0.2752,ask
89.12,0.367,ask
89.113,0.2752,ask
89.111,0.367,ask
89.106,112.276994,ask
89.104,54.152209,ask
89.102,0.367,ask
89.095,0.2752,ask
89.093,0.367,ask
89.091,16.846151,ask
89.09,600.0,ask
89.081,0.2752,ask
89.08,0.367,ask
89.072,0.2752,ask
89.064,0.367,ask
89.063,28.074642,ask
89.055,0.367,ask
89.047,0.2752,ask
89.039,0.367,ask
89.038,0.2752,ask
89.036,0.367,ask
89.032,0.2752,ask
89.022,28.074642,bid
89.02,0.6422,bid
89.011,605.636957,bid
89.007,0.367,bid
89.002,0.2752,bid
88.99,0.6422,bid
88.985,5.615226,bid
88.983,53.877009,bid
88.98,11.230609,bid
88.978,112.298567,bid
88.976,0.6422,bid
88.97,5.361757,bid
88.967,0.367,bid
88.964,0.2752,bid
88.955,0.6422,bid
88.947,33.687,bid
88.946,0.2752,bid
88.937,0.367,bid
88.933,10.566604,bid
88.93,0.2752,bid
88.924,0.367,bid
88.921,0.2752,bid
88.914,0.367,bid
88.912,0.2752,bid
88.911,53.877009,bid
88.905,0.367,bid
88.903,0.2752,bid
88.896,0.367,bid
88.894,0.2752,bid
88.887,0.367,bid
88.885,0.2752,bid
88.878,0.367,bid
88.876,0.2752,bid
88.869,0.367,bid
88.867,0.2752,bid
88.86,0.367,bid
88.849,0.2752,bid
88.824,0.367,bid
88.822,0.2752,bid
88.818,112.250152,bid
88.815,0.367,bid
88.813,0.2752,bid
88.804,10.33928,bid
88.797,0.367,bid
88.519,80.559945,bid
88.465,80.205824,bid
88.454,83.861448,bid
88.394,196.063523,bid
88.366,106.492544,bid
88.301,1992.308358,bid
89.837,3.25064,ask
89.804,1993.686787,ask
89.759,0.715056,ask
89.661,109.467166,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.452,185.42353,ask
89.371,3.267605,ask
89.327,79.671917,ask
89.312,81.769407,ask
89.291,83.845104,ask
89.251,112.31069,ask
89.242,0.2752,ask
89.237,0.367,ask
89.224,0.2752,ask
89.219,0.367,ask
89.183,0.367,ask
89.179,0.2752,ask
89.178,53.877009,ask
89.174,0.367,ask
89.17,0.2752,ask
89.169,7.422333,ask
89.165,0.367,ask
89.161,0.2752,ask
89.158,83.834208,ask
89.12,0.367,ask
89.107,0.2752,ask
89.106,10.392281,ask
89.102,0.367,ask
89.1,5.19614,ask
89.098,0.2752,ask
89.097,112.31069,ask
89.093,0.367,ask
89.09,33.706,ask
89.089,0.2752,ask
89.084,0.367,ask
89.08,0.2752,ask
89.079,53.877009,ask
89.075,0.367,ask
89.071,0.2752,ask
89.066,0.367,ask
89.062,0.2752,ask
89.057,28.444673,ask
89.053,0.2752,ask
89.048,0.367,ask
89.044,0.2752,ask
89.038,0.367,ask
89.03,0.2752,ask
89.023,0.367,bid
89.014,28.352873,bid
89.007,0.367,bid
89.002,5.361757,bid
89.0,0.2752,bid
88.99,0.6422,bid
88.977,0.6422,bid
88.971,112.31069,bid
88.97,5.361757,bid
88.968,0.2752,bid
88.963,0.367,bid
88.958,53.877009,bid
88.954,5.615722,bid
88.951,0.6422,bid
88.949,11.231444,bid
88.936,0.6422,bid
88.933,10.566604,bid
88.925,0.2752,bid
88.924,0.367,bid
88.916,33.707,bid
88.914,0.367,bid
88.912,0.2752,bid
88.911,53.877009,bid
88.905,0.367,bid
88.903,0.2752,bid
88.896,0.367,bid
88.894,20.515656,bid
88.887,0.367,bid
88.885,0.2752,bid
88.878,0.367,bid
88.876,0.2752,bid
88.869,0.367,bid
88.867,0.2752,bid
88.86,0.367,bid
88.855,83.894136,bid
88.849,0.2752,bid
88.842,0.367,bid
88.831,0.2752,bid
88.824,0.367,bid
88.822,0.2752,bid
88.815,112.67769,bid
88.813,0.2752,bid
88.806,0.367,bid
88.804,10.33928,bid
88.797,0.367,bid
88.795,0.2752,bid
88.77,0.367,bid
88.768,0.2752,bid
88.761,0.367,bid
88.759,0.2752,bid
89.661,109.467166,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.411,185.42353,ask
89.38,0.367,ask
89.379,112.145385,ask
89.371,3.634605,ask
89.362,0.367,ask
89.356,53.798563,ask
89.335,0.367,ask
89.327,79.671917,ask
89.287,0.2752,ask
89.281,0.367,ask
89.279,33.647,ask
89.272,0.367,ask
89.269,0.2752,ask
89.263,0.367,ask
89.26,81.769407,ask
89.251,0.2752,ask
89.245,0.367,ask
89.243,167.679312,ask
89.242,0.2752,ask
89.241,7.216433,ask
89.236,0.367,ask
89.233,54.073763,ask
89.227,0.367,ask
89.224,112.399934,ask
89.218,0.367,ask
89.215,0.2752,ask
89.209,0.367,ask
89.206,0.2752,ask
89.203,11.214726,ask
89.2,0.367,ask
89.198,5.607363,ask
89.197,0.2752,ask
89.189,0.367,ask
89.181,0.2752,ask
89.177,0.367,ask
89.17,28.310701,ask
89.168,0.367,ask
89.161,0.2752,ask
89.153,600.0,ask
89.146,0.367,ask
89.143,0.6422,ask
89.135,0.6422,ask
89.132,0.6422,ask
89.128,0.6422,ask
89.124,0.6422,ask
89.123,33.389451,bid
89.117,0.2752,bid
89.116,5.607612,bid
89.113,600.367,bid
89.112,11.215064,bid
89.102,0.2752,bid
89.101,7.315401,bid
89.1,0.367,bid
89.098,112.124734,bid
89.095,53.798563,bid
89.091,0.6422,bid
89.09,33.65,bid
89.078,0.6422,bid
89.069,0.6422,bid
89.06,0.6422,bid
89.052,20.240456,bid
89.051,1.764812,bid
89.042,0.2752,bid
89.038,0.367,bid
89.032,5.35395,bid
89.029,0.6422,bid
89.028,83.894136,bid
89.019,0.2752,bid
89.018,0.367,bid
89.01,0.2752,bid
89.004,0.367,bid
89.0,53.798563,bid
88.996,0.2752,bid
88.992,0.367,bid
88.97,0.2752,bid
88.965,0.367,bid
88.958,0.2752,bid
88.944,0.2752,bid
88.938,0.367,bid
88.937,112.145385,bid
88.935,0.2752,bid
88.929,0.367,bid
88.926,0.2752,bid
88.81,83.861448,bid
88.809,0.2752,bid
88.804,10.06408,bid
88.803,0.367,bid
88.8,0.2752,bid
88.761,80.559945,bid
88.758,0.367,bid
88.755,0.2752,bid
88.694,80.205824,bid
88.692,0.2752,bid
88.686,0.367,bid
88.611,196.063523,bid
90.004,0.078,ask
90.0,13.405856,ask
89.973,1991.847971,ask
89.837,3.25064,ask
89.759,0.715056,ask
89.661,109.467166,ask
89.636,1.168323,ask
89.576,0.973799,ask
89.564,1.057295,ask
89.495,0.748918,ask
89.413,0.2752,ask
89.411,185.42353,ask
89.405,0.367,ask
89.404,0.2752,ask
89.403,112.148867,ask
89.387,0.367,ask
89.386,0.2752,ask
89.378,0.367,ask
89.377,0.2752,ask
89.374,79.671917,ask
89.371,3.267605,ask
89.36,0.367,ask
89.359,0.2752,ask
89.356,53.790628,ask
89.27,0.367,ask
89.269,0.2752,ask
89.268,81.769407,ask
89.261,0.367,ask
89.26,0.2752,ask
89.253,83.845104,ask
89.252,83.834208,ask
89.251,0.2752,ask
89.248,112.148868,ask
89.243,0.367,ask
89.242,0.2752,ask
89.241,7.216433,ask
89.24,53.790628,ask
89.237,33.655,ask
89.234,0.367,ask
89.233,0.2752,ask
89.225,0.367,ask
89.224,0.2752,ask
89.216,0.367,ask
89.215,0.2752,ask
89.208,28.037217,ask
89.207,0.367,ask
